,modAlgo,conf,dim,budget,train_r2,test_r2,train_mse,test_mse
10354,modDE,538,30,30000,0.0,-2.953702748205167e-05,2.2046672804554004,2.204693415006757
10355,modDE,538,30,45000,0.0,-1.7213468399068788e-05,3.5007729972885677,3.5007971929761807
10356,modDE,539,5,250,0.0,-0.008091982917676478,4.315359610232341,4.322305522622484
10357,modDE,539,5,500,0.0,-1.2412266979655584e-05,4.453502456564676,4.453524720402157
10358,modDE,539,5,1500,0.0,-0.000806226573521851,7.858711044877751,7.861274158753896
10359,modDE,539,5,2500,0.0,-0.00709746267289133,8.774580955613553,8.798945628813586
10360,modDE,539,5,5000,0.0,-0.015047420787653198,11.260299173307846,11.324137006884204
10361,modDE,539,5,7500,0.0,-0.005161495950018402,12.682362255423993,12.707680525631634
10362,modDE,539,30,1500,0.0,-0.00016417574158942295,2.5286823841844037,2.5288467440019833
10363,modDE,539,30,3000,0.0,-0.00036784681813344377,1.9969388980050813,1.99722191168843
10364,modDE,539,30,9000,0.0,-0.0014252049432039282,2.705952289535091,2.707536219283177
10365,modDE,539,30,15000,0.0,-0.00036415853757265637,3.714324274178338,3.7148686591591997
10366,modDE,539,30,30000,0.0,-0.0007331887921235847,5.779219322366045,5.780727156502868
10367,modDE,539,30,45000,0.0,-0.0012778404710554804,6.880004773915249,6.884012775841223
10368,modDE,540,5,250,0.0,-0.0016900715022841518,2.0961152567705503,2.097604031297037
10369,modDE,540,5,500,0.0,-0.0029126484737146186,1.9840062037560522,1.9864572871522328
10370,modDE,540,5,1500,0.0,-0.00036925079318712585,1.5198330900001522,1.5200468732006396
10371,modDE,540,5,2500,0.0,-0.00044131294049085665,1.3933803199609176,1.3936259631607268
10372,modDE,540,5,5000,0.0,-0.002482420136915131,2.3422741105536304,2.3448381886515355
10373,modDE,540,5,7500,0.0,-0.00028876179911359047,6.482427899613903,6.483165561072549
10374,modDE,540,30,1500,0.0,-6.414359261461833e-05,3.2326060721189513,3.232688472364501
10375,modDE,540,30,3000,0.0,-0.0004899128409061148,2.784877500634977,2.78542001862878
10376,modDE,540,30,9000,0.0,-0.0004421178037514295,2.1032167080243367,2.103579731661218
10377,modDE,540,30,15000,0.0,-0.000630531027971859,2.328203228878537,2.3287983533266443
10378,modDE,540,30,30000,0.0,-0.0012186009015488163,4.41781999140032,4.420112582757389
10379,modDE,540,30,45000,0.0,-0.0009412589922145997,5.321188879782499,5.323198922629446
10380,modDE,541,5,250,0.0,-0.006919257100285581,1.443510142023532,1.4468610577664887
10381,modDE,541,5,500,0.0,-0.0065490198330966365,1.3278968735342367,1.3315122543007851
10382,modDE,541,5,1500,0.0,-0.018088443562356817,1.4390182209504303,1.4486812197767125
10383,modDE,541,5,2500,0.0,-0.018835706006995155,1.540438723655879,1.5514061932553784
10384,modDE,541,5,5000,0.0,-0.018753521380216798,1.6014938466921091,1.6126430006883254
10385,modDE,541,5,7500,0.0,-0.0198934572041368,1.6279637412864676,1.639961771629137
10386,modDE,541,30,1500,0.0,-0.0009100410232301126,2.6650224757822865,2.666012589127221
10387,modDE,541,30,3000,0.0,-0.0012084524835398903,2.646469306246957,2.647774662789656
10388,modDE,541,30,9000,0.0,-0.0012022286199464105,2.683702912278445,2.685027214688954
10389,modDE,541,30,15000,0.0,-0.000975160735536873,2.703565715863264,2.7046535965183915
10390,modDE,541,30,30000,0.0,-0.0010348086085034236,2.7317700655361596,2.732935169148557
10391,modDE,541,30,45000,0.0,-0.0010212899275233057,2.7522192181675895,2.7533783143984247
10392,modDE,542,5,250,0.0,-0.0017884427053206585,2.1111381272856233,2.1127344375300607
10393,modDE,542,5,500,0.0,-0.0019923634944744696,1.9562554913597503,1.9578998280465385
10394,modDE,542,5,1500,0.0,-0.0004483160381315354,1.5773684806727688,1.5776418506981722
10395,modDE,542,5,2500,0.0,-0.0010111580222878392,1.4586934949348394,1.4592785841063416
10396,modDE,542,5,5000,0.0,-0.00023065538795825625,4.5550897042007366,4.555516597702536
10397,modDE,542,5,7500,0.0,-6.719155364218743e-05,5.758833036512441,5.758985084090957
10398,modDE,542,30,1500,0.0,-2.8455093965984446e-05,3.293727000296535,3.293764485497951
10399,modDE,542,30,3000,0.0,-6.056054306298186e-05,2.7946455086333004,2.7947129452892074
10400,modDE,542,30,9000,0.0,-9.719500307290297e-05,2.040730194032302,2.040810380037815
10401,modDE,542,30,15000,0.0,-0.0001442791828658585,1.9902575074834428,1.9903746510884985
10402,modDE,542,30,30000,0.0,-5.814315015020277e-05,3.2829242284772278,3.2830000919321343
10403,modDE,542,30,45000,0.0,-0.0001044605381751662,6.564630426271674,6.564908366407652
10404,modDE,543,5,250,0.0,-0.0015815835067446659,1.4892619911994351,1.4900848664932262
10405,modDE,543,5,500,0.0,-0.004666289970185256,1.3067520652989189,1.3094147891263637
10406,modDE,543,5,1500,0.0,-0.008133671966289668,1.3252104768450805,1.3296827175364194
10407,modDE,543,5,2500,0.0,-0.00990520657851266,1.355925344945255,1.3612999149797806
10408,modDE,543,5,5000,0.0,-0.012507358224116328,1.4211741486599272,1.428472575635858
10409,modDE,543,5,7500,0.0,-0.018697139759510817,1.3718472940171484,1.3821109792696622
10410,modDE,543,30,1500,0.0,-0.0006476840113359472,2.5390080766412897,2.5396883889546222
10411,modDE,543,30,3000,0.0,-0.00048293775494663295,2.4703240318852773,2.4708167015644866
10412,modDE,543,30,9000,0.0,-0.00044192606917499156,4.231488830107577,4.232252174684016
10413,modDE,543,30,15000,0.0,-0.0005558534955584449,5.563129096607326,5.564396578035284
10414,modDE,543,30,30000,0.0,-0.0024837894063395984,6.532328828477624,6.53822333107085
10415,modDE,543,30,45000,0.0,-0.004554234070532637,7.402764930676497,7.413851827350589
10416,modDE,544,5,250,0.0,-0.00258268343326864,2.089229169378125,2.091455864997556
10417,modDE,544,5,500,0.0,-0.0027542336342459618,1.9551019842000479,1.9573454398883772
10418,modDE,544,5,1500,0.0,-0.0002637376062514463,1.5585261619819204,1.5586908875246028
10419,modDE,544,5,2500,0.0,-0.00017212209530379497,1.396891074698724,1.3969865330588473
10420,modDE,544,5,5000,0.0,-1.7504492454811783e-05,4.4236671354043136,4.423697989828116
10421,modDE,544,5,7500,0.0,-0.002701935233631758,6.2032402779862155,6.210882682660041
10422,modDE,544,30,1500,0.0,-5.65366397701883e-05,3.314646511735558,3.3147213409911247
10423,modDE,544,30,3000,0.0,-3.8182270777120664e-05,2.797005035642079,2.797047538348963
10424,modDE,544,30,9000,0.0,-0.00025194416978728816,2.0748593530609263,2.075066637307999
10425,modDE,544,30,15000,0.0,-0.00038468143123475683,2.1379515948451084,2.1382783799257314
10426,modDE,544,30,30000,0.0,-0.00015897932036357254,5.136167235958392,5.13649665770067
10427,modDE,544,30,45000,0.0,-9.95730707539888e-05,7.996112471996419,7.996430533536615
10428,modDE,545,5,250,0.0,-0.0030714308854031813,1.5065364674785013,1.508130739722374
10429,modDE,545,5,500,0.0,-0.0015874236327655389,1.4222759997703078,1.4230944598112432
10430,modDE,545,5,1500,0.0,-0.0009487432148707065,1.57337151360122,1.5740305952484392
10431,modDE,545,5,2500,0.0,-0.0007811079327169068,1.635821713423881,1.6364237378620117
10432,modDE,545,5,5000,0.0,-0.0006895643349961844,1.7092374301768305,1.709792214322484
10433,modDE,545,5,7500,0.0,-0.0010484101827558767,1.752380834969888,1.7532627030633905
10434,modDE,545,30,1500,0.0,-0.0011717926569555282,2.6224260271428665,2.6236301333574787
10435,modDE,545,30,3000,0.0,-0.0007878365991414338,2.6082601948110624,2.609060609496019
10436,modDE,545,30,9000,0.0,-0.0008141603770744687,2.6560779096149547,2.656920570913109
10437,modDE,545,30,15000,0.0,-0.0008195033972123511,2.6764457380860973,2.677300164594056
10438,modDE,545,30,30000,0.0,-0.0008342058945006503,2.704969734167255,2.7058444433285884
10439,modDE,545,30,45000,0.0,-0.000855102501911853,2.7182500164390033,2.719151185459144
10440,modDE,546,5,250,0.0,-0.0015630415896402904,2.0750282406026996,2.076404192297503
10441,modDE,546,5,500,0.0,-0.0029711265013248056,1.9812195526085812,1.9837613053181198
10442,modDE,546,5,1500,0.0,-0.00017281356865650466,1.6286445885035057,1.6287548769397386
10443,modDE,546,5,2500,0.0,-0.00045709732811793913,1.4371099489963004,1.4373722247158418
10444,modDE,546,5,5000,0.0,-8.043339414616213e-05,4.36791137880428,4.368051184506662
10445,modDE,546,5,7500,0.0,-0.00022687843218860415,5.138949368946141,5.139415243405372
10446,modDE,546,30,1500,0.0,-3.536530107752789e-05,3.7088622457548794,3.708915015725792
10447,modDE,546,30,3000,0.0,-3.3122135459073834e-05,3.432338654267839,3.4323841920645903
10448,modDE,546,30,9000,0.0,-0.00024429769615652575,2.732791432525252,2.733061697942927
10449,modDE,546,30,15000,0.0,-5.03883925195403e-05,2.3465503053951284,2.3465969785994147
10450,modDE,546,30,30000,0.0,-8.682949586296118e-05,2.1815383080137076,2.1816119663916265
10451,modDE,546,30,45000,0.0,-8.244823347109964e-05,3.277269724373796,3.2773774666120987
10452,modDE,547,5,250,0.0,-0.004162115128089949,1.5285651524595363,1.5308764520866862
10453,modDE,547,5,500,0.0,-0.002385990645199243,1.1395327722366688,1.1408870561474862
10454,modDE,547,5,1500,0.0,-0.009561493658019105,1.0559255799857332,1.060880345069196
10455,modDE,547,5,2500,0.0,-0.010539154505976756,1.0860231015062882,1.0910762094072686
10456,modDE,547,5,5000,0.0,-0.013241277344266588,1.148565990780409,1.1551480360286885
10457,modDE,547,5,7500,0.0,-0.015182126283490893,1.1946269032771202,1.2021743772019757
10458,modDE,547,30,1500,0.0,-0.000578408046313994,2.783277200675511,2.7839215035990224
10459,modDE,547,30,3000,0.0,-0.00017114926396324392,2.280427831024269,2.28058446931042
10460,modDE,547,30,9000,0.0,-0.001443744683610415,3.3790425352275535,3.3810785147098996
10461,modDE,547,30,15000,0.0,-0.00409956304641641,4.7389981315209715,4.74725840807483
10462,modDE,547,30,30000,0.0,-0.005529007463155278,5.113855708962036,5.125628718256109
10463,modDE,547,30,45000,0.0,-0.005994694435466297,5.091214538827536,5.103949539579222
10464,modDE,548,5,250,0.0,-0.0021518126133024396,2.085250220871854,2.0871021494345725
10465,modDE,548,5,500,0.0,-0.002436779747253537,1.9862779421688443,1.988342318649813
10466,modDE,548,5,1500,0.0,-5.5054601522508404e-05,1.6303610295361128,1.6303976672713696
10467,modDE,548,5,2500,0.0,-0.01732234804686872,3.3984778588171722,3.4131857931793954
10468,modDE,548,5,5000,0.0,-8.590580404717052e-05,4.30941230527819,4.30956125956129
10469,modDE,548,5,7500,0.0,-0.00012500835070627936,4.863881755174141,4.864124981861941
10470,modDE,548,30,1500,0.0,-3.0155829288558422e-05,3.7052860996251455,3.705330427993213
10471,modDE,548,30,3000,0.0,-6.139996573306661e-05,3.4508937519602227,3.4509772559212353
10472,modDE,548,30,9000,0.0,-0.0001570149799818843,2.687980759166331,2.688147909008353
10473,modDE,548,30,15000,0.0,-9.874515453480725e-05,2.435574325535163,2.435668551866205
10474,modDE,548,30,30000,0.0,-9.220968162497734e-05,2.5490281848161045,2.5491216653169495
10475,modDE,548,30,45000,0.0,-1.1898554892120217e-05,6.041608916937905,6.041637685397821
10476,modDE,549,5,250,0.0,-0.006420155183378106,1.496088911702381,1.499790410455572
10477,modDE,549,5,500,0.0,-0.0032601812588404664,1.2915823405870361,1.293469720203989
10478,modDE,549,5,1500,0.0,-0.020435663841619746,4.545024679736755,4.579154430506889
10479,modDE,549,5,2500,0.0,-0.019276883712319483,5.5600026292894515,5.598134576955863
10480,modDE,549,5,5000,0.0,-0.020471303272964914,5.936653050176461,5.978262712907275
10481,modDE,549,5,7500,0.0,-0.01251763315997052,6.689730992305416,6.718079916392877
10482,modDE,549,30,1500,0.0,-0.0004680172275070671,2.714961070363199,2.715471242845793
10483,modDE,549,30,3000,0.0,-0.00018816370786818305,2.2465201150304788,2.2466882934951697
10484,modDE,549,30,9000,0.0,-6.623389849469419e-05,6.567682430049186,6.567856238875653
10485,modDE,549,30,15000,0.0,-0.0007852165563543512,7.757994775706147,7.76040098459993
10486,modDE,549,30,30000,0.0,-0.00542010270788027,9.25520580627845,9.273497028187826
10487,modDE,549,30,45000,0.0,-0.005731973174826743,9.379433545352299,9.398719107225318
10488,modDE,550,5,250,0.0,-0.001657657283197045,2.079380677725116,2.0808609447418354
10489,modDE,550,5,500,0.0,-0.002167094919455659,1.9733012569690245,1.9751569045079216
10490,modDE,550,5,1500,0.0,-0.0005512565156520655,1.5819338316274918,1.5822726673758434
10491,modDE,550,5,2500,0.0,-0.00096213201843387,1.4176605510596576,1.4182156161043695
10492,modDE,550,5,5000,0.0,-0.0001659061258224792,4.240645321174664,4.240926173252587
10493,modDE,550,5,7500,0.0,-0.00022593958628092103,4.971020321473,4.971470039217416
10494,modDE,550,30,1500,0.0,-1.2693062548230217e-05,3.6432549597397745,3.6432734728090272
10495,modDE,550,30,3000,0.0,-2.570006994981888e-05,3.336329302817993,3.336363620599495
10496,modDE,550,30,9000,0.0,-0.00015674733020514252,2.583138426195114,2.5832997785196548
10497,modDE,550,30,15000,0.0,-0.00010209968622429955,2.154564672894228,2.154652466861653
10498,modDE,550,30,30000,0.0,-9.639344579670528e-05,2.1383482059512096,2.138430333058324
10499,modDE,550,30,45000,0.0,-7.802532931053819e-05,3.4180543807220807,3.4181615083313543
10500,modDE,551,5,250,0.0,-0.0056853490156767,1.5531755220514518,1.5563225402400491
10501,modDE,551,5,500,0.0,-0.005907314958971499,1.1514956445508258,1.1540546013647373
10502,modDE,551,5,1500,0.0,-0.009547383613514704,1.1485466908254032,1.1522813098989086
10503,modDE,551,5,2500,0.0,-0.01130950156816879,1.2026847153055544,1.2072393833553057
10504,modDE,551,5,5000,0.0,-0.01324455607374877,1.2800621530688037,1.285721850700318
10505,modDE,551,5,7500,0.0,-0.012609259144865926,1.3017822040511144,1.3073126308471759
10506,modDE,551,30,1500,0.0,-0.0004754599291007633,2.6228722585538575,2.6233658788145258
10507,modDE,551,30,3000,0.0,-0.0009547087430495704,2.146649066224208,2.1474675751020373
10508,modDE,551,30,9000,0.0,-0.002223506279569776,1.962183444785881,1.9639187947572303
10509,modDE,551,30,15000,0.0,-0.002525571135170246,1.9802208241915102,1.9822189646702064
10510,modDE,551,30,30000,0.0,-0.0023093695149698943,2.0340997558179956,2.03598031067976
10511,modDE,551,30,45000,0.0,-0.002674674671591548,2.07837692515264,2.080610953651847
10512,modDE,552,5,250,0.0,-0.002945667588127421,2.040084320640394,2.0424777546676447
10513,modDE,552,5,500,0.0,-0.0015752999329355255,1.9555800317872787,1.956877237297718
10514,modDE,552,5,1500,0.0,-2.2682943920049326e-06,5.06770079864275,5.067705419703609
10515,modDE,552,5,2500,0.0,-3.277308439693094e-05,4.800784093879949,4.8008462603307684
10516,modDE,552,5,5000,0.0,-7.486292919596238e-05,4.501274484796026,4.501407348314697
10517,modDE,552,5,7500,0.0,-0.00011150876620189543,4.646272544178897,4.646479684081515
10518,modDE,552,30,1500,0.0,-2.284169144024517e-05,3.4388697070389873,3.438901416643102
10519,modDE,552,30,3000,0.0,-0.00018988929521994712,3.1009379465997533,3.101177236730633
10520,modDE,552,30,9000,0.0,-1.627312267724612e-05,2.5529534170992494,2.5529700937718336
10521,modDE,552,30,15000,0.0,-2.5848601935196668e-05,2.551779467773026,2.5518057740518465
10522,modDE,552,30,30000,0.0,-4.931512963364248e-05,3.1895434687544464,3.189606576142841
10523,modDE,552,30,45000,0.0,-6.112591770688348e-05,5.130320874157165,5.130446542504955
10524,modDE,553,5,250,0.0,-9.68961232382881e-05,4.957684707533188,4.957877970856477
